List of all registered Items:
"REGISTRY_NAME","MOD_ID"
"<botania:petalblock:15>","botania"
"<botania:phantomink>","botania"
"<botania:pinkinator>","botania"
"<botania:pistonrelay>","botania"
"<botania:pixiering>","botania"
"<botania:platform>","botania"
"<botania:platform:1>","botania"
"<botania:platform:2>","botania"
"<botania:pool>","botania"
"<botania:pool:2>","botania"
"<botania:pool:3>","botania"
"<botania:pool:1>","botania"
"<botania:poolminecart>","botania"
"<botania:prism>","botania"
"<botania:pump>","botania"
"<botania:pylon>","botania"
"<botania:pylon:1>","botania"
"<botania:pylon:2>","botania"
"<botania:quartz>","botania"
"<botania:quartz:1>","botania"
"<botania:quartz:2>","botania"
"<botania:quartz:3>","botania"
"<botania:quartz:4>","botania"
"<botania:quartz:5>","botania"
"<botania:quartz:6>","botania"
"<botania:quartzslabblazehalf>","botania"
"<botania:quartzslabdarkhalf>","botania"
"<botania:quartzslabelfhalf>","botania"
"<botania:quartzslablavenderhalf>","botania"
"<botania:quartzslabmanahalf>","botania"
"<botania:quartzslabredhalf>","botania"
"<botania:quartzslabsunnyhalf>","botania"
"<botania:quartzstairsblaze>","botania"
"<botania:quartzstairsdark>","botania"
"<botania:quartzstairself>","botania"
"<botania:quartzstairslavender>","botania"
"<botania:quartzstairsmana>","botania"
"<botania:quartzstairsred>","botania"
"<botania:quartzstairssunny>","botania"
"<botania:quartztypeblaze>","botania"
"<botania:quartztypeblaze:1>","botania"
"<botania:quartztypeblaze:2>","botania"
"<botania:quartztypedark>","botania"
"<botania:quartztypedark:1>","botania"
"<botania:quartztypedark:2>","botania"
"<botania:quartztypeelf>","botania"
"<botania:quartztypeelf:1>","botania"
"<botania:quartztypeelf:2>","botania"
"<botania:quartztypelavender>","botania"
"<botania:quartztypelavender:1>","botania"
"<botania:quartztypelavender:2>","botania"
"<botania:quartztypemana>","botania"
"<botania:quartztypemana:1>","botania"
"<botania:quartztypemana:2>","botania"
"<botania:quartztypered>","botania"
"<botania:quartztypered:1>","botania"
"<botania:quartztypered:2>","botania"
"<botania:quartztypesunny>","botania"
"<botania:quartztypesunny:1>","botania"
"<botania:quartztypesunny:2>","botania"
"<botania:rainbowrod>","botania"
"<botania:reachring>","botania"
"<botania:recordgaia1>","botania"
"<botania:recordgaia2>","botania"
"<botania:redstringcomparator>","botania"
"<botania:redstringcontainer>","botania"
"<botania:redstringdispenser>","botania"
"<botania:redstringfertilizer>","botania"
"<botania:redstringinterceptor>","botania"
"<botania:redstringrelay>","botania"
"<botania:rfgenerator>","botania"
"<botania:root>","botania"
"<botania:rune>","botania"
"<botania:rune:1>","botania"
"<botania:rune:2>","botania"
"<botania:rune:3>","botania"
"<botania:rune:4>","botania"
"<botania:rune:5>","botania"
"<botania:rune:6>","botania"
"<botania:rune:7>","botania"
"<botania:rune:8>","botania"
"<botania:rune:9>","botania"
"<botania:rune:10>","botania"
"<botania:rune:11>","botania"
"<botania:rune:12>","botania"
"<botania:rune:13>","botania"
"<botania:rune:14>","botania"
"<botania:rune:15>","botania"
"<botania:runealtar>","botania"
"<botania:sextant>","botania"
"<botania:shimmerrock>","botania"
"<botania:shimmerrock0slab>","botania"
"<botania:shimmerrock0stairs>","botania"
"<botania:shimmerwoodplanks>","botania"
"<botania:shimmerwoodplanks0slab>","botania"
"<botania:shimmerwoodplanks0stairs>","botania"
"<botania:shinyflower>","botania"
"<botania:shinyflower:1>","botania"
"<botania:shinyflower:2>","botania"
"<botania:shinyflower:3>","botania"
"<botania:shinyflower:4>","botania"
"<botania:shinyflower:5>","botania"
"<botania:shinyflower:6>","botania"
"<botania:shinyflower:7>","botania"
"<botania:shinyflower:8>","botania"
"<botania:shinyflower:9>","botania"
"<botania:shinyflower:10>","botania"
"<botania:shinyflower:11>","botania"
"<botania:shinyflower:12>","botania"
"<botania:shinyflower:13>","botania"
"<botania:shinyflower:14>","botania"
"<botania:shinyflower:15>","botania"
"<botania:skydirtrod>","botania"
"<botania:slimebottle>","botania"
"<botania:slingshot>","botania"
"<botania:smeltrod>","botania"
"<botania:spark>","botania"
"<botania:sparkchanger>","botania"
"<botania:sparkupgrade>","botania"
"<botania:sparkupgrade:1>","botania"
"<botania:sparkupgrade:2>","botania"
"<botania:sparkupgrade:3>","botania"
"<botania:spawnerclaw>","botania"
"<minecraft:mob_spawner>","minecraft"
"<botania:spawnermover>","botania"
"<botania:specialflower>.withTag({type: ""puredaisy""})","botania"
"<botania:specialflower>.withTag({type: ""manastar""})","botania"
"<botania:specialflower>.withTag({type: ""endoflame""})","botania"
"<botania:specialflower>.withTag({type: ""hydroangeas""})","botania"
"<botania:specialflower>.withTag({type: ""thermalily""})","botania"
"<botania:specialflower>.withTag({type: ""arcanerose""})","botania"
"<botania:specialflower>.withTag({type: ""munchdew""})","botania"
"<botania:specialflower>.withTag({type: ""entropinnyum""})","botania"
"<botania:specialflower>.withTag({type: ""kekimurus""})","botania"
"<botania:specialflower>.withTag({type: ""gourmaryllis""})","botania"
"<botania:specialflower>.withTag({type: ""narslimmus""})","botania"
"<botania:specialflower>.withTag({type: ""spectrolus""})","botania"
"<botania:specialflower>.withTag({type: ""rafflowsia""})","botania"
"<botania:specialflower>.withTag({type: ""shulk_me_not""})","botania"
"<botania:specialflower>.withTag({type: ""dandelifeon""})","botania"
"<botania:specialflower>.withTag({type: ""jadedAmaranthus""})","botania"
"<botania:specialflower>.withTag({type: ""bellethorn""})","botania"
"<botania:specialflower>.withTag({type: ""bellethornChibi""})","botania"
"<botania:specialflower>.withTag({type: ""dreadthorn""})","botania"
"<botania:specialflower>.withTag({type: ""heiseiDream""})","botania"
"<botania:specialflower>.withTag({type: ""tigerseye""})","botania"
"<botania:specialflower>.withTag({type: ""marimorphosis""})","botania"
"<botania:specialflower>.withTag({type: ""marimorphosisChibi""})","botania"
"<botania:specialflower>.withTag({type: ""orechid""})","botania"
"<botania:specialflower>.withTag({type: ""orechidIgnem""})","botania"
"<botania:specialflower>.withTag({type: ""fallenKanade""})","botania"
"<botania:specialflower>.withTag({type: ""exoflame""})","botania"
"<botania:specialflower>.withTag({type: ""agricarnation""})","botania"
"<botania:specialflower>.withTag({type: ""agricarnationChibi""})","botania"
"<botania:specialflower>.withTag({type: ""hopperhock""})","botania"
"<botania:specialflower>.withTag({type: ""hopperhockChibi""})","botania"
"<botania:specialflower>.withTag({type: ""rannuncarpus""})","botania"
"<botania:specialflower>.withTag({type: ""rannuncarpusChibi""})","botania"
"<botania:specialflower>.withTag({type: ""tangleberrie""})","botania"
"<botania:specialflower>.withTag({type: ""jiyuulia""})","botania"
"<botania:specialflower>.withTag({type: ""hyacidus""})","botania"
"<botania:specialflower>.withTag({type: ""medumone""})","botania"
"<botania:specialflower>.withTag({type: ""pollidisiac""})","botania"
"<botania:specialflower>.withTag({type: ""clayconia""})","botania"
"<botania:specialflower>.withTag({type: ""clayconiaChibi""})","botania"
"<botania:specialflower>.withTag({type: ""loonium""})","botania"
"<botania:specialflower>.withTag({type: ""daffomill""})","botania"
"<botania:specialflower>.withTag({type: ""vinculotus""})","botania"
"<botania:specialflower>.withTag({type: ""spectranthemum""})","botania"
"<botania:specialflower>.withTag({type: ""bubbell""})","botania"
"<botania:specialflower>.withTag({type: ""bubbellChibi""})","botania"
"<botania:specialflower>.withTag({type: ""solegnolia""})","botania"
"<botania:specialflower>.withTag({type: ""solegnoliaChibi""})","botania"
"<botania:specialflower>.withTag({type: ""bergamute""})","botania"
"<botania:speedupbelt>","botania"
"<botania:spellcloth>","botania"
"<botania:spreader>","botania"
"<botania:spreader:1>","botania"
"<botania:spreader:2>","botania"
"<botania:spreader:3>","botania"
"<botania:starfield>","botania"
"<botania:starsword>","botania"
"<botania:storage>","botania"
"<botania:storage:1>","botania"
"<botania:storage:2>","botania"
"<botania:storage:3>","botania"
"<botania:storage:4>","botania"
"<botania:supercloudpendant>","botania"
"<botania:superlavapendant>","botania"
"<botania:supertravelbelt>","botania"
"<botania:swapring>","botania"
"<botania:temperancestone>","botania"
"<botania:terraaxe>","botania"
"<botania:terraformrod>","botania"
"<botania:terrapick>.withTag({mana: 9999})","botania"
"<botania:terrapick>.withTag({mana: 999999})","botania"
"<botania:terrapick>.withTag({mana: 9999999})","botania"
"<botania:terrapick>.withTag({mana: 99999999})","botania"
"<botania:terrapick>.withTag({mana: 999999999})","botania"
"<botania:terrapick>.withTag({mana: 2147483646})","botania"
"<botania:terraplate>","botania"
"<botania:terrasteelboots>","botania"
"<botania:terrasteelchest>","botania"
"<botania:terrasteelhelm>","botania"
"<botania:terrasteelhelmreveal>","botania"
"<botania:terrasteellegs>","botania"
"<botania:terrasword>","botania"
"<botania:teruterubozu>","botania"
"<botania:thirdeye>","botania"
"<botania:thornchakram>","botania"
"<botania:thornchakram:1>","botania"
"<botania:thorring>","botania"
"<botania:thundersword>","botania"
"<botania:tinyplanet>","botania"
"<botania:tinyplanetblock>","botania"
"<botania:tinypotato>","botania"
"<botania:tornadorod>","botania"
"<botania:travelbelt>","botania"
"<botania:turntable>","botania"
"<botania:twigwand>.withTag({color1: 0, color2: 0})","botania"
"<botania:twigwand>.withTag({color1: 1, color2: 1})","botania"
"<botania:twigwand>.withTag({color1: 2, color2: 2})","botania"
"<botania:twigwand>.withTag({color1: 3, color2: 3})","botania"
"<botania:twigwand>.withTag({color1: 4, color2: 4})","botania"
"<botania:twigwand>.withTag({color1: 5, color2: 5})","botania"
"<botania:twigwand>.withTag({color1: 6, color2: 6})","botania"
"<botania:twigwand>.withTag({color1: 7, color2: 7})","botania"
"<botania:twigwand>.withTag({color1: 8, color2: 8})","botania"
"<botania:twigwand>.withTag({color1: 9, color2: 9})","botania"
"<botania:twigwand>.withTag({color1: 10, color2: 10})","botania"
"<botania:twigwand>.withTag({color1: 11, color2: 11})","botania"
"<botania:twigwand>.withTag({color1: 12, color2: 12})","botania"
"<botania:twigwand>.withTag({color1: 13, color2: 13})","botania"
"<botania:twigwand>.withTag({color1: 14, color2: 14})","botania"
"<botania:twigwand>.withTag({color1: 15, color2: 15})","botania"
"<botania:unholycloak>","botania"
"<botania:vial>","botania"
"<botania:vial:1>","botania"
"<botania:vineball>","botania"
"<botania:virus>","botania"
"<botania:virus:1>","botania"
"<botania:waterbowl>.withTag({Fluid: {FluidName: ""water"", Amount: 1000}})","botania"
"<botania:waterring>","botania"
"<botania:waterrod>","botania"
"<botania:worldseed>","botania"
"<botania_tweaks:compressed_tiny_potato_1>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_2>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_3>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_4>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_5>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_6>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_7>","botania_tweaks"
"<botania_tweaks:compressed_tiny_potato_8>","botania_tweaks"
"<botania_tweaks:meme_spork>","botania_tweaks"
"<botania_tweaks:potted_tiny_potato>","botania_tweaks"
"<botania_tweaks:spork>","botania_tweaks"
"<carryon:entity_item>","carryon"
"<carryon:tile_item>","carryon"
"<chickenchunks:chunk_loader>","chickenchunks"
"<chickenchunks:chunk_loader:1>","chickenchunks"
"<comforts:hammock>","comforts"
"<comforts:hammock:1>","comforts"
"<comforts:hammock:2>","comforts"
"<comforts:hammock:3>","comforts"
"<comforts:hammock:4>","comforts"
"<comforts:hammock:5>","comforts"
"<comforts:hammock:6>","comforts"
"<comforts:hammock:7>","comforts"
"<comforts:hammock:8>","comforts"
"<comforts:hammock:9>","comforts"
"<comforts:hammock:10>","comforts"
"<comforts:hammock:11>","comforts"
"<comforts:hammock:12>","comforts"
"<comforts:hammock:13>","comforts"
"<comforts:hammock:14>","comforts"
"<comforts:hammock:15>","comforts"
"<comforts:rope>","comforts"
"<comforts:sleeping_bag>","comforts"
"<comforts:sleeping_bag:1>","comforts"
"<comforts:sleeping_bag:2>","comforts"
"<comforts:sleeping_bag:3>","comforts"
"<comforts:sleeping_bag:4>","comforts"
"<comforts:sleeping_bag:5>","comforts"
"<comforts:sleeping_bag:6>","comforts"
"<comforts:sleeping_bag:7>","comforts"
"<comforts:sleeping_bag:8>","comforts"
"<comforts:sleeping_bag:9>","comforts"
"<comforts:sleeping_bag:10>","comforts"
"<comforts:sleeping_bag:11>","comforts"
"<comforts:sleeping_bag:12>","comforts"
"<comforts:sleeping_bag:13>","comforts"
"<comforts:sleeping_bag:14>","comforts"
"<comforts:sleeping_bag:15>","comforts"
"<contenttweaker:arcanerosetrophy>","contenttweaker"
"<contenttweaker:dandelifeontrophy>","contenttweaker"
"<contenttweaker:endoflametrophy>","contenttweaker"
"<contenttweaker:entropinnyumtrophy>","contenttweaker"
"<contenttweaker:gourmaryllistrophy>","contenttweaker"
"<contenttweaker:hydroangeastrophy>","contenttweaker"
"<contenttweaker:kekimurustrophy>","contenttweaker"
"<contenttweaker:munchdewtrophy>","contenttweaker"
"<contenttweaker:narslimmustrophy>","contenttweaker"
"<contenttweaker:rafflowsiatrophy>","contenttweaker"
"<contenttweaker:shulkmenottrophy>","contenttweaker"
"<contenttweaker:spectrolustrophy>","contenttweaker"
"<contenttweaker:thermalilytrophy>","contenttweaker"
"<coralreef:coral>","coralreef"
"<coralreef:coral:1>","coralreef"
"<coralreef:coral:2>","coralreef"
"<coralreef:coral:3>","coralreef"
"<coralreef:coral:4>","coralreef"
"<coralreef:coral:5>","coralreef"
"<coralreef:reef>","coralreef"
"<coralreef:reef:1>","coralreef"
"<csb_ench_table:ender_enchanting_table>","csb_ench_table"
"<death_compass:death_compass>","death_compass"
"<elulib:multiblock_slave_empty>","elulib"
"<elulib:multiblock_slave_modular>","elulib"
"<elulib:test>","elulib"
"<extrarails:comparator_rail>","extrarails"
"<extrarails:direction_rail>","extrarails"
"<extrarails:locking_rail>","extrarails"
"<extrarails:teleporting_rail>","extrarails"
"<extrarails:wooden_rail>","extrarails"
"<fairylights:garland>","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 15 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 14 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 13 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 12 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 11 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 10 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 9 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 8 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 7 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 6 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 5 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 4 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 3 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 2 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 1 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:hanging_lights>.withTag({twinkle: 0 as byte, pattern: [{color: 0 as byte, light: 0}], tight: 0 as byte})","fairylights"
"<fairylights:ladder>","fairylights"
